item.dyePowder.magenta.name	Magenta Dye	品红色染料	洋紅色染料		赤紫色の染料
item.dyePowder.orange.name	Orange Dye	橙色染料	橙色染料		橙色の染料
item.dyePowder.white.name	Bone Meal	骨粉	骨粉		骨粉
item.sugar.name	Sugar	糖	糖		砂糖
item.cake.name	Cake	蛋糕	蛋糕		ケーキ
item.bed.black.name	Black Bed	黑色床	黑色床		黒色のベッド
item.bed.red.name	Red Bed	红色床	紅色床		赤色のベッド
item.bed.green.name	Green Bed	绿色床	綠色床		緑色のベッド
item.bed.brown.name	Brown Bed	棕色床	棕色床		茶色のベッド
item.bed.blue.name	Blue Bed	蓝色床	藍色床		青色のベッド
item.bed.purple.name	Purple Bed	紫色床	紫色床		紫色のベッド
item.bed.cyan.name	Cyan Bed	青色床	青色床		青緑色のベッド
item.bed.silver.name	Light Gray Bed	淡灰色床	淺灰色床		薄灰色のベッド
item.bed.gray.name	Gray Bed	灰色床	灰色床		灰色のベッド
item.bed.pink.name	Pink Bed	粉红色床	粉紅色床		桃色のベッド
item.bed.lime.name	Lime Bed	黄绿色床	淺綠色床		黄緑色のベッド
item.bed.yellow.name	Yellow Bed	黄色床	黃色床		黄色のベッド
item.bed.lightBlue.name	Light Blue Bed	淡蓝色床	淺藍色床		空色のベッド
item.bed.magenta.name	Magenta Bed	品红色床	洋紅色床		赤紫色のベッド
item.bed.orange.name	Orange Bed	橙色床	橙色床		橙色のベッド
item.bed.white.name	White Bed	白色床	白色床		白色のベッド
item.diode.name	Redstone Repeater	红石中继器	紅石中繼器		レッドストーンリピーター
item.comparator.name	Redstone Comparator	红石比较器	紅石比較器		レッドストーンコンパレーター
item.map.name	Map	地图	地圖		地図
item.leaves.name	Leaves	树叶	樹葉		木の葉
item.shears.name	Shears	剪刀	剪刀		ハサミ
item.rottenFlesh.name	Rotten Flesh	腐肉	腐肉		腐った肉
item.enderPearl.name	Ender Pearl	末影珍珠	終界珍珠		エンダーパール
item.blazeRod.name	Blaze Rod	烈焰棒	烈焰桿		ブレイズロッド
item.ghastTear.name	Ghast Tear	恶魂之泪	幽靈之淚		ガストの涙
item.netherStalkSeeds.name	Nether Wart	地狱疣	地獄疙瘩		ネザーウォート
item.potion.name	Potion	药水	藥水		ポーション
item.splash_potion.name	Splash Potion	喷溅药水	飛濺藥水		スプラッシュポーション
item.lingering_potion.name	Lingering Potion	滞留药水	滯留藥水		残留ポーション
item.end_crystal.name	End Crystal	末影水晶	終界水晶		エンドクリスタル
item.goldNugget.name	Gold Nugget	金粒	金粒		金塊
item.glassBottle.name	Glass Bottle	玻璃瓶	玻璃瓶		ガラス瓶
item.spiderEye.name	Spider Eye	蜘蛛眼	蜘蛛眼		クモの目
item.fermentedSpiderEye.name	Fermented Spider Eye	发酵蛛眼	發酵蜘蛛眼		発酵したクモの目
item.blazePowder.name	Blaze Powder	烈焰粉	烈焰粉		ブレイズパウダー
item.magmaCream.name	Magma Cream	岩浆膏	岩漿球		マグマクリーム
item.cauldron.name	Cauldron	炼药锅	鍋釜		大釜
item.brewingStand.name	Brewing Stand	酿造台	釀造台		醸造台
item.eyeOfEnder.name	Eye of Ender	末影之眼	終界之眼		エンダーアイ
item.speckledMelon.name	Glistering Melon	闪烁的西瓜	鑲金西瓜		きらめくスイカ
item.monsterPlacer.name	Spawn	生成	生成		スポーン
item.expBottle.name	Bottle o' Enchanting	附魔之瓶	經驗瓶		エンチャントの瓶
item.fireball.name	Fire Charge	火焰弹	火焰彈		ファイヤーチャージ
item.writingBook.name	Book and Quill	书与笔	書和羽毛筆		本と羽根ペン
item.writtenBook.name	Written Book	成书	完成的書		記入済みの本
item.flowerPot.name	Flower Pot	花盆	花盆		植木鉢
item.emptyMap.name	Empty Map	空地图	空白地圖		白紙の地図
item.carrots.name	Carrot	胡萝卜	胡蘿蔔		ニンジン
item.carrotGolden.name	Golden Carrot	金胡萝卜	金胡蘿蔔		金のニンジン
item.potato.name	Potato	马铃薯	馬鈴薯		ジャガイモ
item.potatoBaked.name	Baked Potato	烤马铃薯	烤馬鈴薯		ベイクドポテト
item.potatoPoisonous.name	Poisonous Potato	毒马铃薯	毒馬鈴薯		青くなったジャガイモ
item.skull.skeleton.name	Skeleton Skull	骷髅头颅	骷髏頭顱		スケルトンの頭蓋骨
item.skull.wither.name	Wither Skeleton Skull	凋灵骷髅头颅	凋零骷髏頭顱		ウィザースケルトンの頭蓋骨
item.skull.zombie.name	Zombie Head	僵尸的头	殭屍頭顱		ゾンビの頭
item.skull.char.name	Head	头	頭顱		頭
item.skull.player.name	%s's Head	%s的头	%s 的頭顱		%s の頭
item.skull.creeper.name	Creeper Head	爬行者的头	苦力怕頭顱		クリーパーの頭
item.skull.dragon.name	Dragon Head	龙首	龍首		ドラゴンの頭
item.carrotOnAStick.name	Carrot on a Stick	胡萝卜钓竿	胡蘿蔔釣竿		ニンジン付きの棒
item.netherStar.name	Nether Star	下界之星	地獄之星		ネザースター
item.pumpkinPie.name	Pumpkin Pie	南瓜派	南瓜派		パンプキンパイ
item.enchantedBook.name	Enchanted Book	附魔书	附魔書		エンチャントの本
item.fireworks.name	Firework Rocket	烟花火箭	煙火		ロケット花火
item.fireworks.flight	Flight Duration:	飞行时间：	飛行時間：		飛翔時間：
item.fireworksCharge.name	Firework Star	烟火之星	火藥球		花火の星
item.fireworksCharge.black	Black	黑色	黑色		黒色
item.fireworksCharge.red	Red	红色	紅色		赤色
item.fireworksCharge.green	Green	绿色	綠色		緑色
item.fireworksCharge.brown	Brown	棕色	棕色		茶色
item.fireworksCharge.blue	Blue	蓝色	藍色		青色
item.fireworksCharge.purple	Purple	紫色	紫色		紫色
item.fireworksCharge.cyan	Cyan	青色	青色		青緑色
item.fireworksCharge.silver	Light Gray	淡灰色	淺灰色		薄灰色
item.fireworksCharge.gray	Gray	灰色	灰色		灰色
item.fireworksCharge.pink	Pink	粉红色	粉紅色		桃色
item.fireworksCharge.lime	Lime	黄绿色	淺綠色		黄緑色
item.fireworksCharge.yellow	Yellow	黄色	黃色		黄色
item.fireworksCharge.lightBlue	Light Blue	淡蓝色	淺藍色		空色
item.fireworksCharge.magenta	Magenta	品红色	洋紅色		赤紫色
item.fireworksCharge.orange	Orange	橙色	橙色		橙色
item.fireworksCharge.white	White	白色	白色		白色
item.fireworksCharge.customColor	Custom	自定义	自訂		カスタム
item.fireworksCharge.fadeTo	Fade to	淡化至	淡出		色変化：
item.fireworksCharge.flicker	Twinkle	闪烁	閃爍		点滅
item.fireworksCharge.trail	Trail	踪迹	軌跡		流星
item.fireworksCharge.type.0	Small Ball	小型球状	小型球狀		小玉
item.fireworksCharge.type.1	Large Ball	大型球状	大型球狀		大玉
item.fireworksCharge.type.2	Star-shaped	星形	星形		星型
item.fireworksCharge.type.3	Creeper-shaped	爬行者状	苦力怕形		クリーパー型
item.fireworksCharge.type.4	Burst	爆裂状	爆裂		破裂
item.fireworksCharge.type	Unknown Shape	未知形状	未知形狀		不明な形状
item.netherbrick.name	Nether Brick	地狱砖块	地獄磚		ネザーレンガ
item.netherquartz.name	Nether Quartz	下界石英	地獄石英		ネザークォーツ
item.armorStand.name	Armor Stand	盔甲架	盔甲座		防具立て
item.horsearmormetal.name	Iron Horse Armor	铁马铠	鐵製馬鎧		鉄の馬鎧
item.horsearmorgold.name	Gold Horse Armor	金马铠	黃金製馬鎧		金の馬鎧
item.horsearmordiamond.name	Diamond Horse Armor	钻石马铠	鑽石製馬鎧		ダイヤモンドの馬鎧
item.prismarineShard.name	Prismarine Shard	海晶碎片	海磷碎片		プリズマリンの欠片
item.prismarineCrystals.name	Prismarine Crystals	海晶砂粒	海磷晶體		プリズマリンクリスタル
item.chorusFruit.name	Chorus Fruit	紫颂果	歌萊果		コーラスフルーツ
item.chorusFruitPopped.name	Popped Chorus Fruit	爆裂紫颂果	爆開的歌萊果		焼いたコーラスフルーツ
item.beetroot.name	Beetroot	甜菜根	甜菜根		ビートルート
item.beetroot_seeds.name	Beetroot Seeds	甜菜种子	甜菜種子		ビートルートの種
item.beetroot_soup.name	Beetroot Soup	甜菜汤	甜菜湯		ビートルートスープ
item.dragon_breath.name	Dragon's Breath	龙息	龍之吐息		ドラゴンブレス
item.elytra.name	Elytra	鞘翅	鞘翅		エリトラ
item.totem.name	Totem of Undying	不死图腾	不死圖騰		不死のトーテム
item.shulkerShell.name	Shulker Shell	潜影壳	界伏殼		シュルカーの殻
item.ironNugget.name	Iron Nugget	铁粒	鐵粒		鉄塊
item.knowledgeBook.name	Knowledge Book	知识之书	知識之書		知恵の本
container.inventory	Inventory	物品栏	物品欄		インベントリ
container.hopper	Item Hopper	漏斗	漏斗		ホッパー
container.crafting	Crafting	合成	合成		クラフト
container.dispenser	Dispenser	发射器	發射器		ディスペンサー
container.dropper	Dropper	投掷器	投擲器		ドロッパー
container.furnace	Furnace	熔炉	熔爐		かまど
container.enchant	Enchant	附魔	附魔		エンチャント
container.enchant.lapis.one	1 Lapis Lazuli	花费：1个青金石	1 個青金石		ラピスラズリ 1 個
container.enchant.lapis.many	%s Lapis Lazuli	花费：%s个青金石	%s 個青金石		ラピスラズリ %s 個
container.enchant.level.one	1 Enchantment Level	+ 1级经验	1 個附魔等級		1 エンチャントレベル
container.enchant.level.many	%s Enchantment Levels	+ %s级经验	%s 個附魔等級		%s エンチャントレベル
container.enchant.level.requirement	Level requirement: %s	等级要求：%s	等級需求：%s		必要なコスト：%s レベル
container.enchant.clue	%s . . . ?	%s…？	%s . . . ？		%s . . .？
container.repair	Repair & Name	物品修复和命名	修復 & 命名		修繕・名付け
container.repair.cost	Enchantment Cost: %1$s	附魔花费：%1$s	附魔成本：%1$s		エンチャントのコスト：%1$s レベル
container.repair.expensive	Too Expensive!	过于昂贵！	太貴了！		コストが高すぎます！
container.creative	Item Selection	物品选栏	選擇物品		アイテムの選択
container.brewing	Brewing Stand	酿造台	釀造台		醸造台
container.chest	Chest	箱子	儲物箱		チェスト
container.chestDouble	Large Chest	大型箱子	大型儲物箱		ラージチェスト
container.enderchest	Ender Chest	末影箱	終界箱		エンダーチェスト
container.beacon	Beacon	信标	烽火台		ビーコン
container.shulkerBox	Shulker Box	潜影盒	界伏盒		シュルカーボックス
container.shulkerBox.more	and %s more...	还有%s项未显示…	還有 %s 件物品...		その他 %s 項目…
container.spectatorCantOpen	Unable to open. Loot not generated yet.	无法打开：战利品尚未生成。	無法開啟。戰利品尚未生成。		戦利品がまだ生成されていないため、開くことができません。
container.isLocked	%s is locked!	%s已被上锁！	%s 已鎖上！		%sはロックされています！
structure_block.save_success	Structure saved as '%s'	成功将结构保存为'%s'	已將結構儲存為 '%s'		ストラクチャーが「%s」として保存されました
structure_block.save_failure	Unable to save structure '%s'	无法保存结构'%s'	無法儲存結構 '%s'		ストラクチャー「%s」を保存できません
structure_block.load_success	Structure loaded from '%s'	成功从'%s'中加载结构	已從 '%s' 載入結構		「%s」からストラクチャーを読み込みました
structure_block.load_prepare	Structure '%s' position prepared	结构'%s'的加载位置已就绪	結構 '%s' 的位置已準備就緒		ストラクチャー「%s」の位置が準備されました
structure_block.load_not_found	Structure '%s' is not available	不存在名为'%s'的结构	沒有名為 '%s' 的結構		ストラクチャー「%s」は利用できません
structure_block.size_success	Size successfully detected for '%s'	'%s'的尺寸已成功检测	已成功偵測 '%s' 的大小		「%s」のサイズが正常に検出されました
structure_block.size_failure	Unable to detect structure size, add corners with matching structure names	无法检测结构尺寸，请放置相对应结构名称的角落方块	無法偵測結構大小，請加入結構名稱對應的角落		ストラクチャーのサイズを検出できません、ストラクチャー名を一致させてコーナーを追加してください
structure_block.mode.save	Save	储存模式	儲存		セーブ
structure_block.mode.load	Load	加载模式	載入		ロード
structure_block.mode.data	Data	数据模式	資料		データ
structure_block.mode.corner	Corner	角落模式	角落		コーナー
structure_block.hover.save	Save: %s	保存：%s	儲存：%s		セーブ：%s
structure_block.hover.load	Load: %s	加载：%s	載入：%s		ロード：%s
structure_block.hover.data	Data: %s	数据：%s	資料：%s		データ：%s
structure_block.hover.corner	Corner: %s	角落：%s	角落：%s		コーナー：%s
structure_block.mode_info.save	Save mode - write to file	保存模式 — 写入文件	儲存模式 - 寫入檔案		セーブモード - ファイルへの書き込みを行います
structure_block.mode_info.load	Load mode - load from file	加载模式 — 从文件中加载	載入模式 - 從檔案載入		ロードモード - ファイルからの読み込みを行います
structure_block.mode_info.data	Data mode - game logic marker	数据模式 — 游戏逻辑标记	資料模式 - 遊戲邏輯記號		データモード - ブロック内部にデータを保存します
structure_block.mode_info.corner	Corner mode - placement and size marker	角落模式 — 位置和大小标记	角落模式 - 位置及大小記號		コーナーモード - 位置とサイズの計算を行います
structure_block.structure_name	Structure Name	结构名称	結構名稱		ストラクチャー名
structure_block.custom_data	Custom Data Tag Name	自定义数据标签名	自訂資料標記名稱		カスタムデータタグ名
structure_block.position	Relative Position	相对位置	相對位置		相対位置
structure_block.size	Structure Size	结构大小	結構大小		ストラクチャーのサイズ
structure_block.integrity	Structure Integrity and Seed	结构完整性及种子	結構完整度及種子碼		ストラクチャーの完全性とシード値
structure_block.include_entities	Include entities:	包括实体：	包含實體：		エンティティを含める：
structure_block.detect_size	Detect structure size and position:	探测结构大小和位置：	偵測結構的大小與位置：		ストラクチャーのサイズと位置を検出する：
structure_block.button.detect_size	DETECT	探测	偵測		検出
structure_block.button.save	SAVE	保存	儲存		保存
structure_block.button.load	LOAD	加载	載入		読み込み
structure_block.show_air	Show invisible blocks:	显示隐形方块：	顯示隱形方塊：		見えないブロックを表示する：
structure_block.show_boundingbox	Show bounding box:	显示边框：	顯示定界框：		境界線を表示する：
item.dyed	Dyed	已染色	已染色		染色済み
item.unbreakable	Unbreakable	无法破坏	無法破壞的		不可壊
item.canBreak	Can break:	能破坏：	可用以破壞：		破壊可能：
item.canPlace	Can be placed on:	可以放在：	可放置在：		設置可能：
item.color	Color: %s	颜色：%s	顏色：%s		色：%s
item.nbt_tags	NBT: %s tag(s)	NBT：%s个标签	NBT：%s 個標籤		NBT：%s タグ
item.durability	Durability: %s / %s	耐久度：%s / %s	耐久度：%s / %s		耐久値：%s / %s
filled_map.mansion	Woodland Explorer Map	林地探险家地图	林地探險家地圖		森林探検家の地図
filled_map.monument	Ocean Explorer Map	海洋探险家地图	海洋探險家地圖		海洋探検家の地図
filled_map.unknown	Unknown Map	未知地图	未知的地圖		不明な地図
filled_map.level	(Level %s/%s)	（等级 %s/%s）	（縮放等級 %s/%s）		（レベル %s/%s）
filled_map.scale	Scaling at 1:%s	比例尺1:%s	比例尺 1:%s		縮尺 1:%s
entity.Item.name	Item	物品	物品		アイテム
entity.XPOrb.name	Experience Orb	经验球	經驗球		経験値オーブ
entity.SmallFireball.name	Small Fireball	小火球	小火球		小さな火の玉
entity.Fireball.name	Fireball	火球	火球		火の玉
entity.DragonFireball.name	Dragon Fireball	龙的火球	龍炎彈		ドラゴンの火の玉
entity.ThrownPotion.name	Potion	药水	藥水		ポーション
entity.Arrow.name	Arrow	箭	箭矢		矢
entity.Snowball.name	Snowball	雪球	雪球		雪玉
entity.Painting.name	Painting	画	繪畫		絵画
entity.ArmorStand.name	Armor Stand	盔甲架	盔甲座		防具立て
entity.Mob.name	Mob	生物	生物		Mob
entity.Monster.name	Monster	怪物	怪物		モンスター
entity.Creeper.name	Creeper	爬行者	苦力怕		クリーパー
entity.Skeleton.name	Skeleton	骷髅	骷髏		スケルトン
entity.WitherSkeleton.name	Wither Skeleton	凋灵骷髅	凋零骷髏		ウィザースケルトン
entity.Stray.name	Stray	流髑	流髑		ストレイ
entity.Spider.name	Spider	蜘蛛	蜘蛛		クモ
entity.Giant.name	Giant	巨人	巨人		ジャイアント
entity.Zombie.name	Zombie	僵尸	殭屍		ゾンビ
entity.Husk.name	Husk	尸壳	屍殼		ハスク
entity.Slime.name	Slime	史莱姆	史萊姆		スライム
entity.Ghast.name	Ghast	恶魂	地獄幽靈		ガスト
entity.PigZombie.name	Zombie Pigman	僵尸猪人	殭屍豬人		ゾンビピッグマン
entity.Enderman.name	Enderman	末影人	終界使者		エンダーマン
entity.Endermite.name	Endermite	末影螨	終界蟎		エンダーマイト
entity.Silverfish.name	Silverfish	蠹虫	蠹魚		シルバーフィッシュ
entity.CaveSpider.name	Cave Spider	洞穴蜘蛛	洞穴蜘蛛		洞窟グモ
entity.Blaze.name	Blaze	烈焰人	烈焰使者		ブレイズ
entity.LavaSlime.name	Magma Cube	岩浆怪	岩漿立方怪		マグマキューブ
entity.MushroomCow.name	Mooshroom	哞菇	哞菇		ムーシュルーム
entity.Villager.name	Villager	村民	村民		村人
entity.ZombieVillager.name	Zombie Villager	僵尸村民	殭屍村民		村人ゾンビ
entity.VillagerGolem.name	Iron Golem	铁傀儡	鐵魔像		アイアンゴーレム
entity.SnowMan.name	Snow Golem	雪傀儡	雪人		スノウゴーレム
entity.EnderDragon.name	Ender Dragon	末影龙	終界龍		エンダードラゴン
entity.WitherBoss.name	Wither	凋灵	凋零怪		ウィザー
entity.Witch.name	Witch	女巫	女巫		ウィッチ
entity.Guardian.name	Guardian	守卫者	深海守衛		ガーディアン
entity.ElderGuardian.name	Elder Guardian	远古守卫者	遠古深海守衛		エルダーガーディアン
entity.Shulker.name	Shulker	潜影贝	界伏蚌		シュルカー
entity.PolarBear.name	Polar Bear	北极熊	北極熊		シロクマ
entity.EvocationIllager.name	Evoker	唤魔者	喚魔者		エヴォーカー
entity.Vex.name	Vex	恼鬼	惱鬼		ヴェックス
entity.VindicationIllager.name	Vindicator	卫道士	衛道士		ヴィンディケーター
entity.Parrot.name	Parrot	鹦鹉	鸚鵡		オウム
entity.IllusionIllager.name	Illusioner	幻术师	幻術師		イリュージョナー
entity.Villager.farmer	Farmer	农民	農夫		農民
entity.Villager.fisherman	Fisherman	渔夫	漁夫		釣り人
entity.Villager.shepherd	Shepherd	牧羊人	牧羊人		羊飼い
entity.Villager.fletcher	Fletcher	制箭师	製箭師		矢師
entity.Villager.librarian	Librarian	图书管理员	圖書管理員		司書
entity.Villager.cleric	Cleric	牧师	神職人員		聖職者
entity.Villager.armor	Armorer	盔甲商	製甲師		防具鍛冶
entity.Villager.weapon	Weapon Smith	武器商	武器鍛工		武器鍛冶
entity.Villager.tool	Tool Smith	工具商	工具鍛工		道具鍛冶
entity.Villager.butcher	Butcher	屠夫	屠夫		肉屋
entity.Villager.leather	Leatherworker	皮匠	皮匠		革細工師
entity.Villager.nitwit	Nitwit	傻子	傻子		無職
entity.Villager.cartographer	Cartographer	制图师	製圖師		製図家
entity.Pig.name	Pig	猪	豬		ブタ
entity.Sheep.name	Sheep	羊	綿羊		ヒツジ
entity.Cow.name	Cow	牛	牛		ウシ
entity.Chicken.name	Chicken	鸡	雞		ニワトリ
entity.Squid.name	Squid	鱿鱼	魷魚		イカ
entity.Wolf.name	Wolf	狼	狼		オオカミ
entity.Ozelot.name	Ocelot	豹猫	山貓		ヤマネコ
entity.Cat.name	Cat	猫	貓		ネコ
entity.Bat.name	Bat	蝙蝠	蝙蝠		コウモリ
entity.Horse.name	Horse	马	馬		ウマ
entity.Donkey.name	Donkey	驴	驢子		ロバ
entity.Mule.name	Mule	骡	騾子		ラバ
entity.SkeletonHorse.name	Skeleton Horse	骷髅马	骷髏馬		スケルトンホース
entity.ZombieHorse.name	Zombie Horse	僵尸马	殭屍馬		ゾンビホース
entity.Rabbit.name	Rabbit	兔子	兔子		ウサギ
entity.KillerBunny.name	The Killer Bunny	杀手兔	殺手兔		殺人ウサギ
entity.Llama.name	Llama	羊驼	羊駝		ラマ
entity.PrimedTnt.name	Block of TNT	TNT方块	TNT 方塊		TNT ブロック
entity.FallingSand.name	Falling Block	下落的方块	掉落的方塊		落下中のブロック
entity.Minecart.name	Minecart	矿车	礦車		トロッコ
entity.MinecartHopper.name	Minecart with Hopper	漏斗矿车	漏斗礦車		ホッパー付きトロッコ
entity.MinecartChest.name	Minecart with Chest	运输矿车	儲物箱礦車		チェスト付きトロッコ
entity.Boat.name	Boat	船	船		ボート
entity.generic.name	unknown	不明	未知		不明
death.fell.accident.ladder	%1$s fell off a ladder	%1$s从梯子上摔了下来	%1$s 從梯子上摔了下來		%1$s ははしごから落ちた
death.fell.accident.vines	%1$s fell off some vines	%1$s从一些藤蔓上摔了下来	%1$s 從藤蔓上摔了下來		%1$s はツタから滑り落ちた
death.fell.accident.water	%1$s fell out of the water	%1$s从水中掉了下来	%1$s 從水中跌出		%1$s は水から落ちた
death.fell.accident.generic	%1$s fell from a high place	%1$s从高处摔了下来	%1$s 從高處跌落		%1$s は高い所から落ちた
death.fell.killer	%1$s was doomed to fall	%1$s注定要摔死	%1$s 從空中摔落地面		%1$s は落ちる運命だった
death.fell.assist	%1$s was doomed to fall by %2$s	%1$s因为%2$s注定要摔死	%1$s 被 %2$s 推下懸崖		%1$s は %2$s に落とされる運命だった
death.fell.assist.item	%1$s was doomed to fall by %2$s using %3$s	%1$s因为%2$s使用了%3$s注定要摔死	%1$s 被 %2$s 用 %3$s 打下懸崖		%1$s は %2$s の %3$s で落とされる運命だった
death.fell.finish	%1$s fell too far and was finished by %2$s	%1$s摔伤得太重并被%2$s完结了生命	%1$s 摔傷後被 %2$s 殺了		%1$s は高いところから落下し、%2$s によってとどめを刺された
death.fell.finish.item	%1$s fell too far and was finished by %2$s using %3$s	%1$s摔伤得太重并被%2$s用%3$s完结了生命	%1$s 摔得太重後被 %2$s 用 %3$s 補了尾刀		%1$s は高いところから落下し、%2$s の %3$s によってとどめを刺された
death.attack.lightningBolt	%1$s was struck by lightning	%1$s被闪电击中	%1$s 被閃電擊斃		%1$s は雷に打たれた
death.attack.inFire	%1$s went up in flames	%1$s 浴火焚身	%1$s 在火焰中昇天		%1$s は炎に巻かれた
death.attack.inFire.player	%1$s walked into fire whilst fighting %2$s	%1$s在与%2$s战斗时不慎走入了火中	%1$s 在和 %2$s 戰鬥時踏入了火中		%1$s は %2$s と戦いながら火の中へ踏み入った
death.attack.onFire	%1$s burned to death	%1$s被烧死了	%1$s 被燒死了		%1$s はこんがりと焼けた
death.attack.onFire.player	%1$s was burnt to a crisp whilst fighting %2$s	%1$s在试图与%2$s战斗时被烤得酥脆	%1$s 在和 %2$s 戰鬥時被火焰燒成灰燼		%1$s は %2$s と戦いながらカリカリに焼けた
death.attack.lava	%1$s tried to swim in lava	%1$s试图在熔岩里游泳	%1$s 試圖在熔岩中游泳		%1$s は溶岩遊泳を試みた
death.attack.lava.player	%1$s tried to swim in lava to escape %2$s	%1$s在逃离%2$s时试图在熔岩里游泳	%1$s 跳入熔岩試圖逃離 %2$s 的追殺		%1$s は %2$s から逃れようと溶岩遊泳を試みた
death.attack.hotFloor	%1$s discovered floor was lava	%1$s发现了地板是熔岩做的	%1$s 察覺地面是片熔岩		%1$s は床が溶岩だったと気付いた
death.attack.hotFloor.player	%1$s walked into danger zone due to %2$s	%1$s因%2$s而步入危险之地	%1$s 因為 %2$s 而走進了危險地帶		%1$s は %2$s に妨害されて危険地帯に足を踏み入れた
death.attack.inWall	%1$s suffocated in a wall	%1$s在墙里窒息而亡	%1$s 在牆壁裡窒息		%1$s は壁の中で窒息した
death.attack.cramming	%1$s was squished too much	%1$s因被过度挤压而死	%1$s 被壓死了		%1$s は押しつぶされた
death.attack.drown	%1$s drowned	%1$s淹死了	%1$s 溺死了		%1$s は溺れ死んだ
death.attack.drown.player	%1$s drowned whilst trying to escape %2$s	%1$s在试图逃离%2$s时淹死了	%1$s 為了逃離 %2$s 的追殺而在水中溺斃		%1$s は %2$s から逃れようとして溺れ死んだ
death.attack.starve	%1$s starved to death	%1$s饿死了	%1$s 餓死了		%1$s は飢え死にした
death.attack.cactus	%1$s was pricked to death	%1$s被戳死了	%1$s 被仙人掌刺死了		%1$s はサボテンが刺さって死んだ
death.attack.cactus.player	%1$s walked into a cactus whilst trying to escape %2$s	%1$s在试图逃离%2$s时撞上了仙人掌	%1$s 避開 %2$s 時，被仙人掌刺死了		%1$s は %2$s から逃げようとしてサボテンにぶつかった
death.attack.generic	%1$s died	%1$s死了	%1$s 死亡		%1$s は死んだ
death.attack.explosion	%1$s blew up	%1$s爆炸了	%1$s 被炸飛了		%1$s は爆発に巻き込まれた
death.attack.explosion.player	%1$s was blown up by %2$s	%1$s被%2$s炸死了	%1$s 被 %2$s 炸死了		%1$s は %2$s に爆破された
death.attack.magic	%1$s was killed by magic	%1$s被魔法杀死了	%1$s 被魔法殺死了		%1$s は魔法で殺された
death.attack.wither	%1$s withered away	%1$s凋零了	%1$s 凋零了		%1$s は干からびた
death.attack.anvil	%1$s was squashed by a falling anvil	%1$s被坠落的铁砧压扁了	%1$s 被墜落下來的鐵砧壓扁了		%1$s は落下してきた金床に押しつぶされた
death.attack.fallingBlock	%1$s was squashed by a falling block	%1$s被坠落的方块压扁了	%1$s 被墜落下來的方塊壓扁了		%1$s は落下してきたブロックに押しつぶされた
death.attack.mob	%1$s was slain by %2$s	%1$s被%2$s杀死了	%1$s 被 %2$s 殺死了		%1$s は %2$s に殺害された
death.attack.player	%1$s was slain by %2$s	%1$s被%2$s杀死了	%1$s 被 %2$s 殺死了		%1$s は %2$s に殺害された
death.attack.player.item	%1$s was slain by %2$s using %3$s	%1$s被%2$s用%3$s杀死了	%1$s 被 %2$s 用 %3$s 殺死		%1$s は %2$s の %3$s で殺害された
death.attack.arrow	%1$s was shot by %2$s	%1$s被%2$s射杀	%1$s 被 %2$s 射殺了		%1$s は %2$s に射抜かれた
death.attack.arrow.item	%1$s was shot by %2$s using %3$s	%1$s被%2$s用%3$s射杀	%1$s 被 %2$s 用 %3$s 射殺		%1$s は %2$s の %3$s で射抜かれた
death.attack.fireball	%1$s was fireballed by %2$s	%1$s被%2$s用火球烧死了	%1$s 被 %2$s 的火球殺死了		%1$s は %2$s に火だるまにされた
death.attack.fireball.item	%1$s was fireballed by %2$s using %3$s	%1$s被%2$s用%3$s发射的火球烧死了	%1$s 被 %2$s 用 %3$s 打出的火球殺死		%1$s は %2$s の %3$s で火だるまにされた
death.attack.thrown	%1$s was pummeled by %2$s	%1$s被%2$s给砸死了	%1$s 被 %2$s 活生生揍死了		%1$s は %2$s によってぺしゃんこにされた
death.attack.thrown.item	%1$s was pummeled by %2$s using %3$s	%1$s被%2$s用%3$s给砸死了	%1$s 被 %2$s 用 %3$s 揍死		%1$s は %2$s の %3$s でぺしゃんこにされた
death.attack.indirectMagic	%1$s was killed by %2$s using magic	%1$s被%2$s使用的魔法杀死了	%1$s 被 %2$s 用魔法殺死		%1$s は %2$s の魔法で殺された
death.attack.indirectMagic.item	%1$s was killed by %2$s using %3$s	%1$s被%2$s用%3$s杀死了	%1$s 被 %2$s 用 %3$s 殺死		%1$s は %2$s の %3$s で殺された
death.attack.thorns	%1$s was killed trying to hurt %2$s	%1$s在试图伤害%2$s时被杀	%1$s 試圖襲擊 %2$s，但被反將一軍		%1$s は %2$s を傷つけようとして殺された
death.attack.fall	%1$s hit the ground too hard	%1$s落地过猛	%1$s 以為能安然無恙的著地		%1$s は地面と強く激突した
death.attack.outOfWorld	%1$s fell out of the world	%1$s掉出了这个世界	%1$s 掉到世界外面了		%1$s は奈落の底へ落ちた
death.attack.dragonBreath	%1$s was roasted in dragon breath	%1$s被龙之吐息所烤焦	%1$s 被龍之吐息烤熟了		%1$s はドラゴンの息で炙り焼きにされた
death.attack.flyIntoWall	%1$s experienced kinetic energy	%1$s感受到了动能	%1$s 體驗了動能		%1$s は運動エネルギーを体験した
death.attack.fireworks	%1$s went off with a bang	%1$s随着一声巨响消失了	%1$s 在爆炸中犧牲了		%1$s は花火の爆発に巻き込まれた
deathScreen.respawn	Respawn	重生	重生		リスポーン
deathScreen.spectate	Spectate world	旁观世界	旁觀世界		ワールドを観覧
